gid_1,gid_0,survey_year,outcome,observed,source
KEN.4_1,KEN,2022,mobile_women,65,dhs
KEN.4_1,KEN,2022,mobile_men,66.2,dhs
KEN.4_1,KEN,2022,mobile_fm_ratio,0.981,dhs
KEN.40_1,KEN,2022,internet_women,13.8,dhs
KEN.40_1,KEN,2022,internet_men,21.8,dhs
KEN.40_1,KEN,2022,internet_fm_ratio,0.409,dhs
KEN.40_1,KEN,2022,mobile_women,59.5,dhs
KEN.40_1,KEN,2022,mobile_men,76.3,dhs
KEN.40_1,KEN,2022,mobile_fm_ratio,0.781,dhs
KEN.41_1,KEN,2022,internet_women,42.8,dhs
KEN.41_1,KEN,2022,internet_men,44.4,dhs
KEN.41_1,KEN,2022,internet_fm_ratio,0.911,dhs
KEN.41_1,KEN,2022,mobile_women,85.5,dhs
KEN.41_1,KEN,2022,mobile_men,79.5,dhs
KEN.41_1,KEN,2022,mobile_fm_ratio,1.076,dhs
KEN.42_1,KEN,2022,internet_women,48.2,dhs
KEN.42_1,KEN,2022,internet_men,54.9,dhs
KEN.42_1,KEN,2022,internet_fm_ratio,0.874,dhs
KEN.42_1,KEN,2022,mobile_women,73.3,dhs
KEN.42_1,KEN,2022,mobile_men,72.9,dhs
KEN.42_1,KEN,2022,mobile_fm_ratio,1.004,dhs
KEN.43_1,KEN,2022,internet_women,14.1,dhs
KEN.43_1,KEN,2022,internet_men,19,dhs
KEN.43_1,KEN,2022,internet_fm_ratio,0.743,dhs
KEN.43_1,KEN,2022,mobile_women,49.9,dhs
KEN.43_1,KEN,2022,mobile_men,66.2,dhs
KEN.43_1,KEN,2022,mobile_fm_ratio,0.755,dhs
KEN.44_1,KEN,2022,internet_women,64.9,dhs
KEN.44_1,KEN,2022,internet_men,76.5,dhs
KEN.44_1,KEN,2022,internet_fm_ratio,0.805,dhs
KEN.44_1,KEN,2022,mobile_women,85.9,dhs
KEN.44_1,KEN,2022,mobile_men,85.3,dhs
KEN.44_1,KEN,2022,mobile_fm_ratio,1.006,dhs
KEN.45_1,KEN,2022,internet_women,37,dhs
KEN.45_1,KEN,2022,internet_men,42.9,dhs
KEN.45_1,KEN,2022,internet_fm_ratio,0.748,dhs
KEN.45_1,KEN,2022,mobile_women,65.3,dhs
KEN.45_1,KEN,2022,mobile_men,65.7,dhs
KEN.45_1,KEN,2022,mobile_fm_ratio,0.995,dhs
KEN.46_1,KEN,2022,internet_women,23.2,dhs
KEN.46_1,KEN,2022,internet_men,51.7,dhs
KEN.46_1,KEN,2022,internet_fm_ratio,0.4,dhs
KEN.46_1,KEN,2022,mobile_women,70.3,dhs
KEN.46_1,KEN,2022,mobile_men,78.2,dhs
KEN.46_1,KEN,2022,mobile_fm_ratio,0.898,dhs
KEN.47_1,KEN,2022,internet_women,17.3,dhs
KEN.47_1,KEN,2022,internet_men,39.9,dhs
KEN.47_1,KEN,2022,internet_fm_ratio,0.378,dhs
KEN.47_1,KEN,2022,mobile_women,52.8,dhs
KEN.47_1,KEN,2022,mobile_men,77.5,dhs
KEN.47_1,KEN,2022,mobile_fm_ratio,0.681,dhs
KEN.5_1,KEN,2022,internet_women,32.3,dhs
KEN.5_1,KEN,2022,internet_men,55.6,dhs
KEN.5_1,KEN,2022,internet_fm_ratio,0.566,dhs
KEN.5_1,KEN,2022,mobile_women,72.7,dhs
KEN.5_1,KEN,2022,mobile_men,76.4,dhs
KEN.5_1,KEN,2022,mobile_fm_ratio,0.951,dhs
KEN.6_1,KEN,2022,internet_women,35,dhs
KEN.6_1,KEN,2022,internet_men,44,dhs
KEN.6_1,KEN,2022,internet_fm_ratio,0.57,dhs
KEN.6_1,KEN,2022,mobile_women,86.8,dhs
KEN.6_1,KEN,2022,mobile_men,83.9,dhs
KEN.6_1,KEN,2022,mobile_fm_ratio,1.034,dhs
KEN.7_1,KEN,2022,internet_women,34.4,dhs
KEN.7_1,KEN,2022,internet_men,51.3,dhs
KEN.7_1,KEN,2022,internet_fm_ratio,0.672,dhs
KEN.7_1,KEN,2022,mobile_women,75.4,dhs
KEN.7_1,KEN,2022,mobile_men,88.4,dhs
KEN.7_1,KEN,2022,mobile_fm_ratio,0.853,dhs
KEN.8_1,KEN,2022,internet_women,35.5,dhs
KEN.8_1,KEN,2022,internet_men,42.5,dhs
KEN.8_1,KEN,2022,internet_fm_ratio,0.715,dhs
KEN.8_1,KEN,2022,mobile_women,72,dhs
KEN.8_1,KEN,2022,mobile_men,76.8,dhs
KEN.8_1,KEN,2022,mobile_fm_ratio,0.938,dhs
KEN.9_1,KEN,2022,internet_women,35.5,dhs
KEN.9_1,KEN,2022,internet_men,69.6,dhs
KEN.9_1,KEN,2022,internet_fm_ratio,0.472,dhs
KEN.9_1,KEN,2022,mobile_women,79.4,dhs
KEN.9_1,KEN,2022,mobile_men,89.8,dhs
KEN.9_1,KEN,2022,mobile_fm_ratio,0.884,dhs
LBR.1_1,LBR,2019,internet_women,14.1,dhs
LBR.1_1,LBR,2019,internet_men,13.1,dhs
LBR.1_1,LBR,2019,internet_fm_ratio,1.035,dhs
LBR.1_1,LBR,2019,mobile_women,37.9,dhs
LBR.1_1,LBR,2019,mobile_men,49.7,dhs
LBR.1_1,LBR,2019,mobile_fm_ratio,0.764,dhs
LBR.10_1,LBR,2019,internet_women,23.3,dhs
LBR.10_1,LBR,2019,internet_men,27.3,dhs
LBR.10_1,LBR,2019,internet_fm_ratio,0.669,dhs
LBR.10_1,LBR,2019,mobile_women,46.2,dhs
LBR.10_1,LBR,2019,mobile_men,56.4,dhs
LBR.10_1,LBR,2019,mobile_fm_ratio,0.82,dhs
LBR.11_1,LBR,2019,internet_women,47.5,dhs
LBR.11_1,LBR,2019,internet_men,63.5,dhs
LBR.11_1,LBR,2019,internet_fm_ratio,0.662,dhs
LBR.11_1,LBR,2019,mobile_women,67.4,dhs
LBR.11_1,LBR,2019,mobile_men,77.7,dhs
LBR.11_1,LBR,2019,mobile_fm_ratio,0.867,dhs
LBR.12_1,LBR,2019,internet_women,8.7,dhs
LBR.12_1,LBR,2019,internet_men,9.7,dhs
LBR.12_1,LBR,2019,internet_fm_ratio,0.486,dhs
LBR.12_1,LBR,2019,mobile_women,22.7,dhs
LBR.12_1,LBR,2019,mobile_men,48,dhs
LBR.12_1,LBR,2019,mobile_fm_ratio,0.473,dhs
LBR.13_1,LBR,2019,internet_women,7.3,dhs
LBR.13_1,LBR,2019,internet_men,10.1,dhs
LBR.13_1,LBR,2019,internet_fm_ratio,0.37,dhs
LBR.13_1,LBR,2019,mobile_women,25.6,dhs
LBR.13_1,LBR,2019,mobile_men,38.4,dhs
LBR.13_1,LBR,2019,mobile_fm_ratio,0.668,dhs
LBR.14_1,LBR,2019,internet_women,10.3,dhs
LBR.14_1,LBR,2019,internet_men,16.3,dhs
LBR.14_1,LBR,2019,internet_fm_ratio,0.449,dhs
LBR.14_1,LBR,2019,mobile_women,40,dhs
LBR.14_1,LBR,2019,mobile_men,47.4,dhs
LBR.14_1,LBR,2019,mobile_fm_ratio,0.844,dhs
LBR.15_1,LBR,2019,internet_women,16.2,dhs
LBR.15_1,LBR,2019,internet_men,28,dhs
LBR.15_1,LBR,2019,internet_fm_ratio,0.446,dhs
LBR.15_1,LBR,2019,mobile_women,41.4,dhs
LBR.15_1,LBR,2019,mobile_men,50.7,dhs
LBR.15_1,LBR,2019,mobile_fm_ratio,0.817,dhs
LBR.2_1,LBR,2019,internet_women,13.2,dhs
LBR.2_1,LBR,2019,internet_men,19.3,dhs
LBR.2_1,LBR,2019,internet_fm_ratio,0.645,dhs
LBR.2_1,LBR,2019,mobile_women,36.7,dhs
LBR.2_1,LBR,2019,mobile_men,47.6,dhs
LBR.2_1,LBR,2019,mobile_fm_ratio,0.771,dhs
LBR.3_1,LBR,2019,internet_women,6.1,dhs
LBR.3_1,LBR,2019,internet_men,9.8,dhs
LBR.3_1,LBR,2019,internet_fm_ratio,0.406,dhs
LBR.3_1,LBR,2019,mobile_women,15.8,dhs
LBR.3_1,LBR,2019,mobile_men,38.7,dhs
LBR.3_1,LBR,2019,mobile_fm_ratio,0.408,dhs
LBR.4_1,LBR,2019,internet_women,11.1,dhs
LBR.4_1,LBR,2019,internet_men,11.5,dhs
LBR.4_1,LBR,2019,internet_fm_ratio,0.567,dhs
LBR.4_1,LBR,2019,mobile_women,38.4,dhs
LBR.4_1,LBR,2019,mobile_men,46.4,dhs
LBR.4_1,LBR,2019,mobile_fm_ratio,0.827,dhs
LBR.5_1,LBR,2019,internet_women,13.7,dhs
LBR.5_1,LBR,2019,internet_men,23.7,dhs
LBR.5_1,LBR,2019,internet_fm_ratio,0.479,dhs
LBR.5_1,LBR,2019,mobile_women,35.8,dhs
LBR.5_1,LBR,2019,mobile_men,50.8,dhs
LBR.5_1,LBR,2019,mobile_fm_ratio,0.705,dhs
LBR.6_1,LBR,2019,internet_women,23.1,dhs
LBR.6_1,LBR,2019,internet_men,19.4,dhs
LBR.6_1,LBR,2019,internet_fm_ratio,0.914,dhs
LBR.6_1,LBR,2019,mobile_women,46.1,dhs
LBR.6_1,LBR,2019,mobile_men,52.5,dhs
LBR.6_1,LBR,2019,mobile_fm_ratio,0.877,dhs
LBR.7_1,LBR,2019,internet_women,7.5,dhs
LBR.7_1,LBR,2019,internet_men,14.9,dhs
LBR.7_1,LBR,2019,internet_fm_ratio,0.415,dhs
LBR.7_1,LBR,2019,mobile_women,33.4,dhs
LBR.7_1,LBR,2019,mobile_men,47,dhs
LBR.7_1,LBR,2019,mobile_fm_ratio,0.71,dhs
LBR.8_1,LBR,2019,internet_women,6.9,dhs
LBR.8_1,LBR,2019,internet_men,13.3,dhs
LBR.8_1,LBR,2019,internet_fm_ratio,0.378,dhs
LBR.8_1,LBR,2019,mobile_women,24.4,dhs
LBR.8_1,LBR,2019,mobile_men,45.6,dhs
LBR.8_1,LBR,2019,mobile_fm_ratio,0.535,dhs
LBR.9_1,LBR,2019,internet_women,19.1,dhs
LBR.9_1,LBR,2019,internet_men,42.2,dhs
LBR.9_1,LBR,2019,internet_fm_ratio,0.371,dhs
LBR.9_1,LBR,2019,mobile_women,44.7,dhs
LBR.9_1,LBR,2019,mobile_men,60.2,dhs
LBR.9_1,LBR,2019,mobile_fm_ratio,0.742,dhs
MDG.1_1,MDG,2021,internet_women,22.4,dhs
MDG.1_1,MDG,2021,internet_men,27.2,dhs
MDG.1_1,MDG,2021,internet_fm_ratio,0.746,dhs
MDG.1_1,MDG,2021,mobile_women,40.3,dhs
MDG.1_1,MDG,2021,mobile_men,53.4,dhs
MDG.1_1,MDG,2021,mobile_fm_ratio,0.755,dhs
MDG.2_1,MDG,2021,internet_women,20.5,dhs
MDG.2_1,MDG,2021,internet_men,20.9,dhs
MDG.2_1,MDG,2021,internet_fm_ratio,0.921,dhs
MDG.2_1,MDG,2021,mobile_women,53.4,dhs
MDG.2_1,MDG,2021,mobile_men,56,dhs
MDG.2_1,MDG,2021,mobile_fm_ratio,0.953,dhs
MDG.3_1,MDG,2021,internet_women,8.8,dhs
MDG.3_1,MDG,2021,internet_men,9.4,dhs
MDG.3_1,MDG,2021,internet_fm_ratio,0.854,dhs
MDG.3_1,MDG,2021,mobile_women,24.4,dhs
MDG.3_1,MDG,2021,mobile_men,37.9,dhs
MDG.3_1,MDG,2021,mobile_fm_ratio,0.642,dhs
MDG.4_1,MDG,2021,internet_women,9.5,dhs
MDG.4_1,MDG,2021,internet_men,10.7,dhs
MDG.4_1,MDG,2021,internet_fm_ratio,0.757,dhs
MDG.4_1,MDG,2021,mobile_women,33,dhs
MDG.4_1,MDG,2021,mobile_men,45.3,dhs
MDG.4_1,MDG,2021,mobile_fm_ratio,0.727,dhs
MDG.5_1,MDG,2021,internet_women,16.6,dhs
MDG.5_1,MDG,2021,internet_men,19.6,dhs
MDG.5_1,MDG,2021,internet_fm_ratio,0.721,dhs
MDG.5_1,MDG,2021,mobile_women,37.3,dhs
MDG.5_1,MDG,2021,mobile_men,49.8,dhs
MDG.5_1,MDG,2021,mobile_fm_ratio,0.75,dhs
MDG.6_1,MDG,2021,internet_women,8.1,dhs
MDG.6_1,MDG,2021,internet_men,10.8,dhs
MDG.6_1,MDG,2021,internet_fm_ratio,0.685,dhs
MDG.6_1,MDG,2021,mobile_women,24.7,dhs
MDG.6_1,MDG,2021,mobile_men,37.5,dhs
MDG.6_1,MDG,2021,mobile_fm_ratio,0.66,dhs
MLI.1_1,MLI,2018,internet_women,44.5,dhs
MLI.1_1,MLI,2018,internet_men,83.1,dhs
MLI.1_1,MLI,2018,internet_fm_ratio,0.519,dhs
MLI.1_1,MLI,2018,mobile_women,87,dhs
MLI.1_1,MLI,2018,mobile_men,96.9,dhs
MLI.1_1,MLI,2018,mobile_fm_ratio,0.898,dhs
MLI.2_1,MLI,2018,internet_women,5.7,dhs
MLI.2_1,MLI,2018,internet_men,17,dhs
MLI.2_1,MLI,2018,internet_fm_ratio,0.317,dhs
MLI.2_1,MLI,2018,mobile_women,44.2,dhs
MLI.2_1,MLI,2018,mobile_men,63.3,dhs
MLI.2_1,MLI,2018,mobile_fm_ratio,0.698,dhs
MLI.3_1,MLI,2018,internet_women,15.7,dhs
MLI.3_1,MLI,2018,internet_men,44.4,dhs
MLI.3_1,MLI,2018,internet_fm_ratio,0.339,dhs
MLI.3_1,MLI,2018,mobile_women,51.1,dhs
MLI.3_1,MLI,2018,mobile_men,84.6,dhs
MLI.3_1,MLI,2018,mobile_fm_ratio,0.605,dhs
MLI.4_1,MLI,2018,internet_women,15.3,dhs
MLI.4_1,MLI,2018,internet_men,20.3,dhs
MLI.4_1,MLI,2018,internet_fm_ratio,0.508,dhs
MLI.4_1,MLI,2018,mobile_women,38.1,dhs
MLI.4_1,MLI,2018,mobile_men,35.9,dhs
MLI.4_1,MLI,2018,mobile_fm_ratio,1.061,dhs
MLI.5_1,MLI,2018,internet_women,13.7,dhs
MLI.5_1,MLI,2018,internet_men,34.2,dhs
MLI.5_1,MLI,2018,internet_fm_ratio,0.369,dhs
MLI.5_1,MLI,2018,mobile_women,59.9,dhs
MLI.5_1,MLI,2018,mobile_men,84.9,dhs
MLI.5_1,MLI,2018,mobile_fm_ratio,0.705,dhs
MLI.6_1,MLI,2018,internet_women,4.3,dhs
MLI.6_1,MLI,2018,internet_men,18.2,dhs
MLI.6_1,MLI,2018,internet_fm_ratio,0.216,dhs
MLI.6_1,MLI,2018,mobile_women,49.5,dhs
MLI.6_1,MLI,2018,mobile_men,87.1,dhs
MLI.6_1,MLI,2018,mobile_fm_ratio,0.568,dhs
MLI.7_1,MLI,2018,internet_women,7.5,dhs
MLI.7_1,MLI,2018,internet_men,21.1,dhs
MLI.7_1,MLI,2018,internet_fm_ratio,0.35,dhs
MLI.7_1,MLI,2018,mobile_women,48,dhs
MLI.7_1,MLI,2018,mobile_men,87.2,dhs
MLI.7_1,MLI,2018,mobile_fm_ratio,0.55,dhs
MLI.8_1,MLI,2018,internet_women,4.3,dhs
MLI.8_1,MLI,2018,internet_men,16.6,dhs
MLI.8_1,MLI,2018,internet_fm_ratio,0.221,dhs
MLI.8_1,MLI,2018,mobile_women,50.9,dhs
MLI.8_1,MLI,2018,mobile_men,88.7,dhs
MLI.8_1,MLI,2018,mobile_fm_ratio,0.573,dhs
MLI.9_1,MLI,2018,internet_women,8.9,dhs
MLI.9_1,MLI,2018,internet_men,23.8,dhs
MLI.9_1,MLI,2018,internet_fm_ratio,0.358,dhs
MLI.9_1,MLI,2018,mobile_women,55.4,dhs
MLI.9_1,MLI,2018,mobile_men,79.3,dhs
MLI.9_1,MLI,2018,mobile_fm_ratio,0.699,dhs
MRT.1_1,MRT,2020,internet_women,43.1,dhs
MRT.1_1,MRT,2020,internet_men,38.1,dhs
MRT.1_1,MRT,2020,internet_fm_ratio,1.037,dhs
MRT.1_1,MRT,2020,mobile_women,84.3,dhs
MRT.1_1,MRT,2020,mobile_men,90.5,dhs
MRT.1_1,MRT,2020,mobile_fm_ratio,0.932,dhs
MRT.10_1,MRT,2020,internet_women,63.1,dhs
MRT.10_1,MRT,2020,internet_men,63.1,dhs
MRT.10_1,MRT,2020,internet_fm_ratio,0.913,dhs
MRT.10_1,MRT,2020,mobile_women,87.9,dhs
MRT.10_1,MRT,2020,mobile_men,90.1,dhs
MRT.10_1,MRT,2020,mobile_fm_ratio,0.975,dhs
MRT.11_1,MRT,2020,internet_women,21.5,dhs
MRT.11_1,MRT,2020,internet_men,33.8,dhs
MRT.11_1,MRT,2020,internet_fm_ratio,0.57,dhs
MRT.11_1,MRT,2020,mobile_women,73.1,dhs
MRT.11_1,MRT,2020,mobile_men,78.3,dhs
MRT.11_1,MRT,2020,mobile_fm_ratio,0.935,dhs
MRT.12_1,MRT,2020,internet_women,65.5,dhs
MRT.12_1,MRT,2020,internet_men,57.6,dhs
MRT.12_1,MRT,2020,internet_fm_ratio,1.078,dhs
MRT.12_1,MRT,2020,mobile_women,89.9,dhs
MRT.12_1,MRT,2020,mobile_men,91.2,dhs
MRT.12_1,MRT,2020,mobile_fm_ratio,0.987,dhs
MRT.13_1,MRT,2020,internet_women,39.3,dhs
MRT.13_1,MRT,2020,internet_men,46.9,dhs
MRT.13_1,MRT,2020,internet_fm_ratio,0.831,dhs
MRT.13_1,MRT,2020,mobile_women,85.4,dhs
MRT.13_1,MRT,2020,mobile_men,80.5,dhs
MRT.13_1,MRT,2020,mobile_fm_ratio,1.061,dhs
MRT.2_1,MRT,2020,internet_women,23.5,dhs
MRT.2_1,MRT,2020,internet_men,26.4,dhs
MRT.2_1,MRT,2020,internet_fm_ratio,0.829,dhs
MRT.2_1,MRT,2020,mobile_women,70.7,dhs
MRT.2_1,MRT,2020,mobile_men,70.1,dhs
MRT.2_1,MRT,2020,mobile_fm_ratio,1.009,dhs
MRT.3_1,MRT,2020,internet_women,23.6,dhs
MRT.3_1,MRT,2020,internet_men,29.6,dhs
MRT.3_1,MRT,2020,internet_fm_ratio,0.632,dhs
MRT.3_1,MRT,2020,mobile_women,63.8,dhs
MRT.3_1,MRT,2020,mobile_men,88.7,dhs
MRT.3_1,MRT,2020,mobile_fm_ratio,0.719,dhs
MRT.4_1,MRT,2020,internet_women,56,dhs
MRT.4_1,MRT,2020,internet_men,37.3,dhs
MRT.4_1,MRT,2020,internet_fm_ratio,1.447,dhs
MRT.4_1,MRT,2020,mobile_women,90,dhs
MRT.4_1,MRT,2020,mobile_men,95,dhs
MRT.4_1,MRT,2020,mobile_fm_ratio,0.947,dhs
MRT.5_1,MRT,2020,internet_women,21.5,dhs
MRT.5_1,MRT,2020,internet_men,40.2,dhs
MRT.5_1,MRT,2020,internet_fm_ratio,0.481,dhs
MRT.5_1,MRT,2020,mobile_women,61,dhs
MRT.5_1,MRT,2020,mobile_men,80.5,dhs
MRT.5_1,MRT,2020,mobile_fm_ratio,0.757,dhs
MRT.6_1,MRT,2020,internet_women,25.3,dhs
MRT.6_1,MRT,2020,internet_men,17.7,dhs
MRT.6_1,MRT,2020,internet_fm_ratio,1.173,dhs
MRT.6_1,MRT,2020,mobile_women,61.3,dhs
MRT.6_1,MRT,2020,mobile_men,76.5,dhs
MRT.6_1,MRT,2020,mobile_fm_ratio,0.801,dhs
MRT.7_1,MRT,2020,internet_women,13.9,dhs
MRT.7_1,MRT,2020,internet_men,17.9,dhs
MRT.7_1,MRT,2020,internet_fm_ratio,0.621,dhs
MRT.7_1,MRT,2020,mobile_women,74.5,dhs
MRT.7_1,MRT,2020,mobile_men,76.3,dhs
MRT.7_1,MRT,2020,mobile_fm_ratio,0.976,dhs
MRT.8_1,MRT,2020,internet_women,22.5,dhs
MRT.8_1,MRT,2020,internet_men,19.5,dhs
MRT.8_1,MRT,2020,internet_fm_ratio,1.034,dhs
MRT.8_1,MRT,2020,mobile_women,74.4,dhs
MRT.8_1,MRT,2020,mobile_men,81.4,dhs
MRT.8_1,MRT,2020,mobile_fm_ratio,0.914,dhs
MWI.1_1,MWI,2015,internet_women,4.6,dhs
MWI.1_1,MWI,2015,internet_men,16.6,dhs
MWI.1_1,MWI,2015,internet_fm_ratio,0.232,dhs
MWI.1_1,MWI,2015,mobile_women,29.6,dhs
MWI.1_1,MWI,2015,mobile_men,44.4,dhs
MWI.1_1,MWI,2015,mobile_fm_ratio,0.665,dhs
MWI.10_1,MWI,2015,internet_women,8.8,dhs
MWI.10_1,MWI,2015,internet_men,26.9,dhs
MWI.10_1,MWI,2015,internet_fm_ratio,0.289,dhs
MWI.10_1,MWI,2015,mobile_women,54.8,dhs
MWI.10_1,MWI,2015,mobile_men,69.3,dhs
MWI.10_1,MWI,2015,mobile_fm_ratio,0.791,dhs
MWI.11_1,MWI,2015,internet_women,14.1,dhs
MWI.11_1,MWI,2015,internet_men,28.6,dhs
MWI.11_1,MWI,2015,internet_fm_ratio,0.45,dhs
MWI.11_1,MWI,2015,mobile_women,39.9,dhs
MWI.11_1,MWI,2015,mobile_men,61.4,dhs
MWI.11_1,MWI,2015,mobile_fm_ratio,0.65,dhs
MWI.12_1,MWI,2015,internet_women,2,dhs
MWI.12_1,MWI,2015,internet_men,8.6,dhs
MWI.12_1,MWI,2015,internet_fm_ratio,0.185,dhs
MWI.12_1,MWI,2015,mobile_women,21.8,dhs
MWI.12_1,MWI,2015,mobile_men,48.3,dhs
MWI.12_1,MWI,2015,mobile_fm_ratio,0.452,dhs
MWI.13_1,MWI,2015,internet_women,1.9,dhs
MWI.13_1,MWI,2015,internet_men,15.2,dhs
MWI.13_1,MWI,2015,internet_fm_ratio,0.106,dhs
MWI.13_1,MWI,2015,mobile_women,26.9,dhs
MWI.13_1,MWI,2015,mobile_men,50.1,dhs
MWI.13_1,MWI,2015,mobile_fm_ratio,0.537,dhs
MWI.14_1,MWI,2015,internet_women,1.5,dhs
MWI.14_1,MWI,2015,internet_men,8.4,dhs
MWI.14_1,MWI,2015,internet_fm_ratio,0.139,dhs
MWI.14_1,MWI,2015,mobile_women,19.8,dhs
MWI.14_1,MWI,2015,mobile_men,49,dhs
MWI.14_1,MWI,2015,mobile_fm_ratio,0.403,dhs
MWI.15_1,MWI,2015,internet_women,1.8,dhs
MWI.15_1,MWI,2015,internet_men,7.5,dhs
MWI.15_1,MWI,2015,internet_fm_ratio,0.195,dhs
MWI.15_1,MWI,2015,mobile_women,24.4,dhs
MWI.15_1,MWI,2015,mobile_men,48.8,dhs
MWI.15_1,MWI,2015,mobile_fm_ratio,0.5,dhs
MWI.16_1,MWI,2015,internet_women,4.2,dhs
MWI.16_1,MWI,2015,internet_men,12.4,dhs
MWI.16_1,MWI,2015,internet_fm_ratio,0.307,dhs
MWI.16_1,MWI,2015,mobile_women,25.7,dhs
MWI.16_1,MWI,2015,mobile_men,52.3,dhs
MWI.16_1,MWI,2015,mobile_fm_ratio,0.492,dhs
MWI.17_1,MWI,2015,internet_women,8.4,dhs
MWI.17_1,MWI,2015,internet_men,23.6,dhs
MWI.17_1,MWI,2015,internet_fm_ratio,0.332,dhs
MWI.17_1,MWI,2015,mobile_women,43.8,dhs
MWI.17_1,MWI,2015,mobile_men,58.6,dhs
MWI.17_1,MWI,2015,mobile_fm_ratio,0.747,dhs
MWI.18_1,MWI,2015,internet_women,3.2,dhs
MWI.18_1,MWI,2015,internet_men,10.4,dhs
MWI.18_1,MWI,2015,internet_fm_ratio,0.281,dhs
MWI.18_1,MWI,2015,mobile_women,28.1,dhs
MWI.18_1,MWI,2015,mobile_men,41.4,dhs
MWI.18_1,MWI,2015,mobile_fm_ratio,0.68,dhs
MWI.19_1,MWI,2015,internet_women,8.3,dhs
MWI.19_1,MWI,2015,internet_men,29.1,dhs
MWI.19_1,MWI,2015,internet_fm_ratio,0.234,dhs
MWI.19_1,MWI,2015,mobile_women,49.8,dhs
MWI.19_1,MWI,2015,mobile_men,65.9,dhs
MWI.19_1,MWI,2015,mobile_fm_ratio,0.756,dhs
MWI.2_1,MWI,2015,internet_women,13.5,dhs
MWI.2_1,MWI,2015,internet_men,29.8,dhs
MWI.2_1,MWI,2015,internet_fm_ratio,0.407,dhs
MWI.2_1,MWI,2015,mobile_women,53.2,dhs
MWI.2_1,MWI,2015,mobile_men,60.4,dhs
MWI.2_1,MWI,2015,mobile_fm_ratio,0.881,dhs
MWI.20_1,MWI,2015,internet_women,4.6,dhs
MWI.20_1,MWI,2015,internet_men,17.8,dhs
MWI.20_1,MWI,2015,internet_fm_ratio,0.25,dhs
MWI.20_1,MWI,2015,mobile_women,37,dhs
MWI.20_1,MWI,2015,mobile_men,55.8,dhs
MWI.20_1,MWI,2015,mobile_fm_ratio,0.662,dhs
MWI.21_1,MWI,2015,internet_women,3.6,dhs
MWI.21_1,MWI,2015,internet_men,13,dhs
MWI.21_1,MWI,2015,internet_fm_ratio,0.271,dhs
MWI.21_1,MWI,2015,mobile_women,27.2,dhs
MWI.21_1,MWI,2015,mobile_men,41.7,dhs
MWI.21_1,MWI,2015,mobile_fm_ratio,0.652,dhs
MWI.22_1,MWI,2015,internet_women,3.4,dhs
MWI.22_1,MWI,2015,internet_men,12.2,dhs
MWI.22_1,MWI,2015,internet_fm_ratio,0.254,dhs
MWI.22_1,MWI,2015,mobile_women,30.3,dhs
MWI.22_1,MWI,2015,mobile_men,54.4,dhs
MWI.22_1,MWI,2015,mobile_fm_ratio,0.557,dhs
MWI.23_1,MWI,2015,internet_women,2.2,dhs
MWI.23_1,MWI,2015,internet_men,9.8,dhs
MWI.23_1,MWI,2015,internet_fm_ratio,0.221,dhs
MWI.23_1,MWI,2015,mobile_women,33.3,dhs
MWI.23_1,MWI,2015,mobile_men,50.8,dhs
MWI.23_1,MWI,2015,mobile_fm_ratio,0.656,dhs
MWI.24_1,MWI,2015,internet_women,0.8,dhs
MWI.24_1,MWI,2015,internet_men,5.6,dhs
MWI.24_1,MWI,2015,internet_fm_ratio,0.096,dhs
MWI.24_1,MWI,2015,mobile_women,16.1,dhs
MWI.24_1,MWI,2015,mobile_men,30.2,dhs
MWI.24_1,MWI,2015,mobile_fm_ratio,0.532,dhs
MWI.25_1,MWI,2015,internet_women,8.6,dhs
MWI.25_1,MWI,2015,internet_men,25.5,dhs
MWI.25_1,MWI,2015,internet_fm_ratio,0.291,dhs
MWI.25_1,MWI,2015,mobile_women,47.2,dhs
MWI.25_1,MWI,2015,mobile_men,66,dhs
MWI.25_1,MWI,2015,mobile_fm_ratio,0.716,dhs
MWI.26_1,MWI,2015,internet_women,4.8,dhs
MWI.26_1,MWI,2015,internet_men,14.1,dhs
MWI.26_1,MWI,2015,internet_fm_ratio,0.289,dhs
MWI.26_1,MWI,2015,mobile_women,25.1,dhs
MWI.26_1,MWI,2015,mobile_men,47.3,dhs
MWI.26_1,MWI,2015,mobile_fm_ratio,0.532,dhs
MWI.27_1,MWI,2015,internet_women,3.1,dhs
MWI.27_1,MWI,2015,internet_men,14.1,dhs
MWI.27_1,MWI,2015,internet_fm_ratio,0.207,dhs
MWI.27_1,MWI,2015,mobile_women,27.5,dhs
MWI.27_1,MWI,2015,mobile_men,45.9,dhs
MWI.27_1,MWI,2015,mobile_fm_ratio,0.598,dhs
MWI.28_1,MWI,2015,internet_women,5.3,dhs
MWI.28_1,MWI,2015,internet_men,21.1,dhs
MWI.28_1,MWI,2015,internet_fm_ratio,0.234,dhs
MWI.28_1,MWI,2015,mobile_women,35.5,dhs
MWI.28_1,MWI,2015,mobile_men,52.7,dhs
MWI.28_1,MWI,2015,mobile_fm_ratio,0.674,dhs
MWI.3_1,MWI,2015,internet_women,4.7,dhs
MWI.3_1,MWI,2015,internet_men,14,dhs
MWI.3_1,MWI,2015,internet_fm_ratio,0.29,dhs
MWI.3_1,MWI,2015,mobile_women,24.4,dhs
MWI.3_1,MWI,2015,mobile_men,53.6,dhs
